buy_times user_id buys
55 11534300 663088,506442,911703,391035,1576037,1674111,1898983,792260,189994,750919,632379,641595,641595,1012383,1684879,701903,629782,1306170,1306170,177492,2708172,600080,107229,1306170,328750,693198,391035,381340,1572351,105101,928609,3175179,1373041,1665243,2655344,948150,3000790,474049,641648,677070,677070,641648,967630,1776717,1016299,1610328,2108581,2126792,2758482,62052,2943991,3197241,62052,2943991,3197241
54 7713077 2631497,3266694,2500560,175870,816478,1355078,2263632,902054,681959,2142494,2396942,1878438,1633980,3201572,3053730,1633980,1129382,2607327,2483071,25851,1633980,48141,94760,2960000,3128315,1685519,2452503,1923247,1323100,2285203,1323100,1633980,1633980,1323100,1072968,2894723,178748,1608070,2894723,1602387,317593,1608070,2102803,813560,1460057,1460057,1460057,1460057,2045521,1460057,1201333,1872789,2246637,1752662
54 10439264 260869,1736695,2985660,2019526,930436,1276184,2822615,1512197,2643190,247684,247684,769400,1316447,61698,3152741,2103999,3152741,676342,3266694,1048021,945160,2373901,2028643,2244269,3152863,2406073,1298272,1239674,108397,159661,2427288,2376336,2427288,2771024,3075660,2685866,2533673,2427288,994409,3116545,1276184,2185903,3078425,2283678,2427288,438823,169739,1765150,395171,3078425,1624221,1975810,2396475,1856365
54 4011059 2017912,1447607,2017912,3162529,78163,524829,324336,2275504,2569160,1250095,1742945,408533,636034,1623137,2397394,321474,1244984,2313618,2773344,3208707,2700394,2040184,1558840,1043929,1244984,2040184,1684118,3265155,502024,2532618,502024,1845665,824336,1742945,3190259,3082500,1833588,1226869,969832,2036225,2677204,1847322,1896772,499990,2035808,115354,1279286,2975986,961606,3049166,3049166,3049166,1448976,2282766
54 4703534 693936,2405591,2425725,2388904,1281051,302857,2322480,2722030,128295,91928,1498346,1661354,1831813,1284364,2734173,1886791,2527156,2031313,749083,403609,2327799,3237481,2086165,1339184,2174744,718194,945324,2686679,1150758,3097341,103254,322625,311861,813524,2339501,1724650,472953,6860,3157482,2327104,448832,2888717,774652,2676202,823713,860800,1164762,1441937,568568,2672457,141890,3234379,2029462,3223210
54 12713935 667153,2663227,2663227,667153,2549726,2549726,2419584,2419584,2419584,1838040,2482730,2482730,1085087,3125240,2482730,228440,499138,2315094,1225762,2310417,62033,2520077,1422288,3098198,1223552,1818044,2367389,2367389,1268916,62033,361080,161978,161978,3251817,3200701,3059307,73870,3005303,1515663,1691080,1526049,73870,2039059,3005303,1515663,148802,960414,620317,2006275,2006275,69741,3254131,3242773,3026653
53 4183289 368589,1581039,320772,2004503,1790576,300348,1678170,2974100,2974100,300348,3196699,3196699,2974100,2453299,2453299,2453299,2974100,1298388,1032085,2987053,581520,3083954,867591,1232634,1111909,2012587,468224,468224,1215641,2684466,2684466,672166,2004503,157292,157292,160510,2109030,1817996,1076524,3152215,1837867,291824,1588406,1588406,656724,104322,2355073,104322,378105,962061,327863,635693,2574741
53 6924462 2840254,811567,811567,3242580,1249734,1249734,1018521,1018521,722386,1449664,1018521,1018521,2509286,1982194,1982194,1131429,877379,2105606,2383913,2105606,2383913,1016077,387750,796876,1728531,640727,555665,1728531,2710122,796876,796876,1450628,2710122,1728531,40595,3011884,2662625,855718,326991,983512,1828437,1367302,1764722,1367302,2425926,3077791,1367302,1070335,1070335,1274237,2920566,1274237,925053
53 10761968 770542,2725943,2725943,708113,224767,2719675,2121774,378379,476565,378379,2301781,378379,1998691,378379,917385,378379,378379,1327860,727143,378379,727143,1756978,1756978,1756978,1812067,378379,1756978,591373,1812067,2700215,1812067,1812067,50705,1812067,1812067,1812067,2098008,1812067,1812067,2433181,2600906,2098008,2098008,1812067,1812067,2600906,2600906,2600906,1215820,131071,1215820,131071,2600906
52 3315893 675475,1046738,1158349,187659,2998051,187659,1158349,2567257,2567257,2373764,2373764,2373764,3122843,819548,2959931,819548,2959931,1718614,2329589,48810,2329589,1511004,2883028,2182144,2380999,1200208,1730182,952998,2503419,676636,130420,2503419,676636,1846721,1730182,130420,1200208,1730182,1200208,1846721,1190978,762230,176573,1245148,945103,2069957,305078,560890,560890,945103,1471246,1471246
52 4933034 1270117,122593,55907,1706737,55907,1692282,386044,1917058,3053878,92816,891586,113683,2747293,113683,1526382,1808156,672615,2596729,1272104,1276675,1934144,3018751,2893181,2425943,2744323,2621,2939556,2939556,2393000,2650357,2199951,2671572,3101979,623558,1010695,2813429,1840355,265643,1117275,2897305,2068372,926442,1054141,57954,2702987,1458428,416265,2702987,2035885,1298,2254799,2791091
51 4001655 408854,220086,1330114,1685300,134847,2383524,3125210,1004945,2603953,2160360,126298,3266036,3266036,800469,2884036,1649997,22893,2884036,3149358,3149358,1256732,3149358,2684466,3002452,2716063,1317748,301095,2589504,1702553,2350196,604985,116167,3168476,3168476,2589504,2982154,2982154,1416008,2845971,1007629,925808,1585380,2384560,2400456,674374,2223785,882299,886068,270014,270014,956022
51 4135281 2361926,2736593,3050349,1556483,256346,2458526,1406720,404116,175401,3072604,2039987,2410955,226030,1893540,230412,2929550,3138958,3138958,482645,1712362,2266088,2266088,2491564,864172,2923009,995755,1741093,1741093,2154730,2200810,2154730,2966079,1225471,1134277,2966079,2041049,540062,1812954,788106,1225471,2966079,1812954,1225471,788106,540062,2966079,2966079,2482789,1225471,111518,2923275
51 10512939 3023836,2347668,2294651,2294651,1158725,2371412,3133494,552087,2207020,427533,961788,553699,1978781,302115,2446454,2786915,3010447,2298897,2970649,2298897,1514521,876406,1733274,1020984,1281051,3148717,2970937,95321,1748380,1741710,1966381,282752,1435588,1033123,3176993,1033123,604828,1605488,3176993,3182005,687348,2097238,255579,2195006,1627242,596622,500252,2988844,2607844,1457369,408379
51 4976186 1076628,2810854,1649119,2255260,2448703,2755458,2387091,1625284,2387091,1625284,1456126,1456126,923891,292782,767147,1528379,1528379,2459269,2475683,634060,1440608,1581243,1440608,1581243,1440608,2351291,82078,2694197,2694197,3020975,787194,2578758,2578758,686177,1172557,1172557,2104441,1930207,1818402,1347342,1347342,2167133,470458,2682020,1623146,1039753,1572248,1517860,2505690,1442501,1874103
51 4082500 1209504,1092690,3047720,82956,335343,335343,2433424,191960,2404680,1717123,579803,1269442,919829,1677293,516639,586912,1012308,1630831,724360,2575671,1506370,563394,1383737,1015775,2188597,2295890,1962849,2138512,2569217,1472659,916996,2442332,1730918,1909600,731644,731644,296335,2342355,1923319,2342355,296335,2086489,1533578,1533578,2430418,3175732,228056,3206168,228056,2193805,2193805
50 706025 1107103,2392911,2971610,625835,1660727,75135,371051,1510183,2548238,2698971,467265,2795044,1789864,3072857,1836644,839889,2548238,3084477,2054606,2050710,355652,563967,505152,1666271,1844138,1469222,1426726,2532707,1124131,2131941,2506352,3170789,1908714,1893113,2004926,2152326,616270,2353209,221320,2662413,341249,36011,967199,1941753,1189113,1744004,1643666,2297864,3016076,2168984
49 4147228 1712672,768900,2004718,3258065,1449563,3258065,1449563,321491,742640,3235259,1525113,2757320,2165909,2757320,2165909,2288320,2288320,310584,2818229,842929,842929,1178458,826839,925589,664119,2493851,2571970,2526445,2571970,799811,1907692,2571970,799811,1907692,557770,2166333,2499092,2875869,2951683,3170010,557770,2499092,3261804,2018677,287576,2018677,2622501,2672391,622327
49 4084504 2345964,3206409,1578031,3206409,2614559,2614559,1516181,1510506,681729,501804,2024293,1956544,2024293,2212219,2378673,1096290,87143,597095,2246008,1142687,439680,439680,277627,27087,2205356,240574,1951074,2214268,779327,902864,1527899,602738,2935198,446112,208107,2571052,966044,2828376,745859,2184395,2848212,3225716,1250328,1501006,3015794,3015794,155549,155549,2814649
49 10854738 479989,479989,1664445,3211198,2308605,2308605,296685,664207,3032739,382107,296685,563536,684745,2959894,1969412,1647472,1969412,2959894,2851804,2636857,2851804,2695376,2939840,2695376,2192940,2648572,1254589,1254589,2110117,2110117,2110117,1828525,2110117,2110117,2119737,2448264,2119737,58689,2644734,1195081,1673140,1738147,2215241,30993,2635266,30993,2635266,720538,623561
49 7376311 287168,15494,2731500,2547447,857016,2547447,2736362,1803318,1984234,1509294,2951098,361759,777922,650983,2867307,623338,1669578,95737,1807945,2558282,2757516,2558282,2558282,1085805,2658429,3058292,3058292,2747945,2747945,3058292,2013854,2013854,3003962,108386,2172594,678487,2455137,730068,678487,997186,1229212,1229212,1345977,1967901,2073874,2132333,2132333,2793733,454433
49 11844196 1675222,1186645,1456220,653878,1912695,446394,1073068,569253,1425640,1090645,939061,2019637,2889918,2058069,439779,903271,255171,606769,1741074,2558114,3118665,1174640,387131,795050,3032673,2674636,3132997,2024594,1052947,2024594,2778489,1683147,435828,1683147,138096,1563093,2692024,653673,3249893,1950441,659137,1805135,1805135,1950441,2435510,1150356,2117545,173776,883163
49 12220880 2854650,1421094,2259524,1078457,2211372,1323917,2257135,635485,682583,229418,2079580,229418,2079580,2806084,2290016,2112563,2002068,2535182,2978197,2535182,2789875,641347,641347,464652,464652,1387421,6242,183986,1276035,1839464,1931859,2990172,2535133,1100263,2844017,1153081,2841464,2692944,1794745,1794745,2736312,3148830,119299,2877034,2454882,2786337,882299,882299,54363
49 11640912 892521,468036,1721895,51686,379432,1913451,935825,892521,468036,736897,2435085,2796462,1275711,2929302,1711211,1711211,478095,455293,2288823,1265273,2836418,1809377,310322,2761775,2834915,2834915,1403430,2819292,2233065,2355920,2396452,1809377,1750507,851592,107814,851592,721846,2807605,1358347,412493,1838671,1603038,1161723,798260,2164018,2621568,1708850,609183,2621568
48 3600773 1873500,20368,797117,915460,2244882,2244882,1128657,2410106,1549338,706190,2722393,235347,1256588,332782,175991,175991,727854,2174006,3150233,235347,1400165,2398968,1016763,235347,3150233,2013013,2013013,2813238,1564700,2681837,361272,366629,366629,235347,2772320,2560879,2599700,3153295,1401060,2926226,1513456,2595016,1074011,1336923,1336923,1152306,1152306,1336923
48 5846142 1512720,521087,679331,2916275,1512720,679331,647410,2022211,2022211,1715932,1715932,917832,613826,331281,2901256,1547383,114889,2123762,2982963,783858,1782984,2170312,1843047,838896,1402005,948712,716295,1663257,656986,3099531,1436523,917832,2626762,2455853,917832,260716,3263116,2790510,178371,1949264,550297,2042967,1891290,161006,2077271,1402682,1093321,83509
48 6485303 3075326,2375396,1619699,1128657,311359,2773527,2111006,1314340,2030465,1674081,449622,2030465,2554171,2177564,606107,3264729,2546317,2919750,1360724,2332208,1360724,3198988,956379,2882033,1225648,3144064,3144064,1119115,2663508,1036645,2283014,2283014,2573315,2936695,327863,2546339,1182786,3007263,29705,3110377,1750940,2042967,3266832,2915377,2832227,2402251,895638,2216603
48 4807824 1455004,1941463,1626139,1856931,3186649,1644572,1980814,1702573,59317,364349,2334777,19737,171229,1487098,1513253,3193791,2973512,548207,1844335,747052,513396,2984216,2380415,627420,2940436,1008975,280687,1494166,391035,391035,1355513,667901,3000686,773839,2725785,2274323,2816218,215851,1187082,284188,3080047,2449817,1910447,1910447,1665603,1665603,1730359,2018600
48 2774055 2052756,2276734,2789141,1751058,1751058,1715047,2533818,2284285,355355,2528879,197529,2359198,2359198,475181,2160937,2162052,2162052,591413,1563747,438363,438363,296286,1569757,296286,296286,267803,2990902,2990902,2363414,1569757,3175447,155945,344390,1079850,2695982,1531963,952456,670482,1079850,1618502,971089,3114876,3114876,2047045,1338751,1551008,2022660,1340645
48 10136277 2208930,1100229,144642,1952264,1086164,2879143,1086164,1659412,2999726,3164637,3164637,601645,3248183,209440,1222181,1712362,442507,442507,1248902,447307,447307,3075226,848364,191773,789947,1584320,1248902,749468,1584320,2898272,3235259,3235259,1724650,1210629,2144058,658467,3237824,3226552,1947485,1033524,2956857,3031614,439975,191773,2537878,874742,1033524,2089874
47 9238389 2887740,821780,230094,1197858,991389,230094,2746712,2774709,2746712,2024741,2774709,560636,2014104,3046832,1776295,570797,2987805,2701868,2554071,2594914,2274387,2020545,1603381,2594914,711909,2311280,711909,1615963,686925,2821968,2821968,841585,1417974,1665432,2374413,2821968,3127237,522740,2042820,479417,661590,3230633,2812936,330868,2812936,672050,368252
47 10978016 3232428,1013904,963936,2414615,2814197,1656785,1149281,2680647,2662942,2977070,117569,324235,1589028,2074774,1743346,516574,516574,2269806,1260581,2911224,2645178,2645178,182396,476773,476773,588413,588413,588413,2800373,2164788,1979447,1979447,577498,1653905,1653905,1823243,1228903,701100,1823243,2137790,2137790,1299855,1299855,723067,723067,654748,654748
47 6923065 745693,384171,384171,2931382,2551864,2551864,2086599,872139,2086599,872139,2086599,872139,2086599,872139,2086599,1451797,1451797,3222977,3222977,3052680,1181779,307028,1595853,1595853,274376,252910,274376,252910,927336,927336,2262236,1595853,1560703,927336,2819688,927336,1471682,1944563,1595853,612136,1977576,1434961,2983932,1288394,2573192,1491496,1791322
47 532992 2579163,3239625,6920,3225627,2224312,792466,1343598,1343598,1724679,484640,3028041,3028041,3028041,1724679,2043864,2043864,2043864,2043864,2043864,2043864,2043864,2043864,1724679,1724679,1724679,1724679,2043864,405417,1724679,2043864,1724679,1724679,2043864,1724679,2043864,2043864,2043864,622453,2471372,833862,1684351,1684351,1724679,1724679,1724679,1724679,1067920
46 11970521 2744140,2510396,472961,2092738,795144,435018,1615348,1615348,2855046,2504933,2504933,1240112,190739,2085258,160340,2085258,1388239,1388239,204292,1115883,2085258,530509,370237,1600330,1600330,1150918,884960,547629,176995,1318539,3029557,1544043,1150738,2884763,1194430,1150918,3079316,574121,1944485,1150918,2667903,2241270,1150918,2241270,2507374,3112389
46 6515776 2248672,1561857,228242,1406335,1746964,1193569,1739598,1111408,2423776,2902069,2902069,1610465,1100021,2894929,2894929,1039409,1367066,1591193,2660384,1097055,2903499,471698,493269,2595683,2595683,197411,824908,654129,2729880,1129827,1129827,1022578,2275384,2275384,1459754,1375134,2768772,3081120,2238112,2323293,3156443,64002,3156443,3156443,3156443,179497
46 878749 9047,3233507,106832,801109,1071628,634106,1201142,3031368,1071628,2389910,897248,673531,3010046,897248,1324819,229884,1871864,1201991,569916,1361073,1641913,605216,500406,293971,634106,1420886,1045010,1648711,995560,2129876,1208522,3109286,2380415,2521545,2334777,364349,169445,19737,2973512,513396,1158124,466117,180696,825092,119787,1070266
45 11786538 1118597,1118597,917462,240843,91471,91471,20872,2506324,604147,604147,1326091,2249527,911792,2075246,2923759,2075246,2898457,481396,1403434,385776,2320560,2809727,3178323,2809727,653385,2898457,575504,2972305,1176532,2381124,2972305,957303,130276,2734843,1309765,2734843,612167,612167,1915310,48657,2082893,2142299,1678258,1671365,575934
45 12762730 2151129,2151129,1486651,2156577,3087546,3252380,1140778,1656785,1856910,1656785,1656785,1768737,1768737,2742547,2876250,2876250,1497456,3188453,3188453,67987,3269493,699409,2645649,2713145,67987,67987,2195090,18497,1178236,675209,2208930,2861196,500965,3112774,2848954,2057535,1503191,64617,2552903,2022103,64617,1798644,1290835,109668,94649
45 11538150 708486,1656785,1462589,3209274,1688248,2912407,2932521,1982355,1246328,1149281,1163960,122767,1885556,1930416,2071313,634060,771978,1885556,1628222,1068173,568697,2492449,2071274,945400,1638182,945400,935631,3035268,1707006,3035268,810595,245376,781120,3170300,1028278,2922549,3046835,2247565,2912407,1540314,86962,1093039,426071,768748,1028278
45 5804265 1466845,2733202,1601930,1943860,1818901,1671053,3235002,3235002,3114093,2855602,1064655,3141890,401858,692646,897475,921553,1572154,3141890,1989762,3037702,2452804,1199058,342167,1452119,2034648,342167,614367,1452119,1039756,3141890,2808269,1654696,1154277,2259198,3097271,2224585,3223210,3267424,2224585,3267424,3223210,586680,333306,2624498,2624498
45 7814844 435450,2663342,278659,1343744,187747,2827669,278659,278659,2586634,2586634,2579659,2586634,142730,2508943,3213417,171891,256043,1884095,2101865,2670453,1107384,2938897,1929067,1929067,2266576,1168810,1130408,3068610,340537,3264729,423915,631284,64566,178607,2447268,3068610,2456211,689528,406229,2138542,2784751,1048137,1227111,788106,1225471
